OBJECTID,COMPLEX_NAME,ORGANIZATION_NAME,UNIT_NAME,UNIT_TYPE,INTEREST_TYPE1,INTEREST_TYPE2,ACRES,SHAPE.AREA,SHAPE.LEN
4980,AUDUBON COMPLEX,LOST LAKE NATIONAL WILDLIFE REFUGE,Lost Lake National Wildlife Refuge,NWR,Easement,17B,111.28887219,5.3517440543117e-05,0.0540241118474452
4980,AUDUBON COMPLEX,LOST LAKE NATIONAL WILDLIFE REFUGE,Lost Lake National Wildlife Refuge,NWR,Easement,17B,111.28887219,5.3517440543117e-05,0.0540241118474452
4981,AUDUBON COMPLEX,LOST LAKE NATIONAL WILDLIFE REFUGE,Lost Lake National Wildlife Refuge,NWR,Easement,17B,74.99762843,3.60667583185805e-05,0.0325295736728838
4981,AUDUBON COMPLEX,LOST LAKE NATIONAL WILDLIFE REFUGE,Lost Lake National Wildlife Refuge,NWR,Easement,17B,74.99762843,3.60667583185805e-05,0.0325295736728838
4982,AUDUBON COMPLEX,MCLEAN NATIONAL WILDLIFE REFUGE,Mclean National Wildlife Refuge,NWR,Easement,17B,320.7900856,0.000155891359827949,0.0504831493943507
4982,AUDUBON COMPLEX,MCLEAN NATIONAL WILDLIFE REFUGE,Mclean National Wildlife Refuge,NWR,Easement,17B,320.7900856,0.000155891359827949,0.0504831493943507
4983,SOURIS RIVER BASIN COMPLEX,RABB LAKE NATIONAL WILDLIFE REFUGE,Rabb Lake National Wildlife Refuge,NWR,Easement, ,256.06849426,0.00012733164269906202,0.0587007838348215
4983,SOURIS RIVER BASIN COMPLEX,RABB LAKE NATIONAL WILDLIFE REFUGE,Rabb Lake National Wildlife Refuge,NWR,Easement, ,256.06849426,0.00012733164269906202,0.0587007838348215
4984,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,77.23881622,3.7822452059481e-05,0.0285230001499008
4984,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,77.23881622,3.7822452059481e-05,0.0285230001499008
4985,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,538.75272596,0.000263694534870027,0.0857358025667298
4985,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,538.75272596,0.000263694534870027,0.0857358025667298
4986,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,25.68436523,1.2574615230888499e-05,0.0182340473651154
4986,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,25.68436523,1.2574615230888499e-05,0.0182340473651154
4987,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,76.41522178,3.7402118926232e-05,0.0248097014703349
4987,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,76.41522178,3.7402118926232e-05,0.0248097014703349
4988,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,144.74086108,7.083729051804399e-05,0.0491358887676266
4988,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,144.74086108,7.083729051804399e-05,0.0491358887676266
4989,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,38.83327732,1.90026891204585e-05,0.0177990725396824
4989,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,38.83327732,1.90026891204585e-05,0.0177990725396824
4990,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,139.02804667,6.8029889188891e-05,0.0368526302287297
4990,LOSTWOOD COMPLEX,SHELL LAKE NATIONAL WILDLIFE REFUGE,Shell Lake National Wildlife Refuge,NWR,Easement, ,139.02804667,6.8029889188891e-05,0.0368526302287297
4991,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,320.13572687,0.000151441330122696,0.0498780686936246
4991,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,320.13572687,0.000151441330122696,0.0498780686936246
4992,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,303.41893463,0.00014353330621136298,0.0487914384436958
4992,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,303.41893463,0.00014353330621136298,0.0487914384436958
4993,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,336.32154873,0.000159098085054019,0.050950662081312985
4993,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,336.32154873,0.000159098085054019,0.050950662081312985
4994,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,634.30564139,0.000299987050255279,0.0704805642800011
4994,AUDUBON COMPLEX,STEWART LAKE NATIONAL WILDLIFE REFUGE,Stewart Lake National Wildlife Refuge,NWR,Easement, ,634.30564139,0.000299987050255279,0.0704805642800011
4995,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,36.52436424,1.71644718348375e-05,0.0168278272099632
4995,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,36.52436424,1.71644718348375e-05,0.0168278272099632
4996,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,111.9868259,5.2627552752909995e-05,0.0371814787282145
4996,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,111.9868259,5.2627552752909995e-05,0.0371814787282145
4997,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,24.75608624,1.16338652234845e-05,0.0235913551920958
4997,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,24.75608624,1.16338652234845e-05,0.0235913551920958
4998,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,18.68408619,8.780446235263e-06,0.0130255812598735
4998,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,18.68408619,8.780446235263e-06,0.0130255812598735
4999,VALLEY CITY WMD,TOMAHAWK NATIONAL WILDLIFE REFUGE,Tomahawk National Wildlife Refuge,NWR,Easement, ,160.85789924,7.710125157336851e-05,0.0395451990288224
4999,VALLEY CITY WMD,TOMAHAWK NATIONAL WILDLIFE REFUGE,Tomahawk National Wildlife Refuge,NWR,Easement, ,160.85789924,7.710125157336851e-05,0.0395451990288224
5000,VALLEY CITY WMD,TOMAHAWK NATIONAL WILDLIFE REFUGE,Tomahawk National Wildlife Refuge,NWR,Easement, ,239.65965671,0.000114871700840215,0.0461925003974818
5000,VALLEY CITY WMD,TOMAHAWK NATIONAL WILDLIFE REFUGE,Tomahawk National Wildlife Refuge,NWR,Easement, ,239.65965671,0.000114871700840215,0.0461925003974818
5001,VALLEY CITY WMD,TOMAHAWK NATIONAL WILDLIFE REFUGE,Tomahawk National Wildlife Refuge,NWR,Easement, ,37.86187573,1.8145897257208e-05,0.0173662806992438
5001,VALLEY CITY WMD,TOMAHAWK NATIONAL WILDLIFE REFUGE,Tomahawk National Wildlife Refuge,NWR,Easement, ,37.86187573,1.8145897257208e-05,0.0173662806992438
5002,SOURIS RIVER BASIN COMPLEX,UPPER SOURIS NATIONAL WILDLIFE REFUGE,Upper Souris National Wildlife Refuge,NWR,Easement, ,39.42045897,1.9524835494176e-05,0.0180234714065234
5002,SOURIS RIVER BASIN COMPLEX,UPPER SOURIS NATIONAL WILDLIFE REFUGE,Upper Souris National Wildlife Refuge,NWR,Easement, ,39.42045897,1.9524835494176e-05,0.0180234714065234
5003,SOURIS RIVER BASIN COMPLEX,UPPER SOURIS NATIONAL WILDLIFE REFUGE,Upper Souris National Wildlife Refuge,NWR,Easement, ,2.6216349,1.2910790728205e-06,0.00698965057570185
5003,SOURIS RIVER BASIN COMPLEX,UPPER SOURIS NATIONAL WILDLIFE REFUGE,Upper Souris National Wildlife Refuge,NWR,Easement, ,2.6216349,1.2910790728205e-06,0.00698965057570185
5004,VALLEY CITY WMD,VALLEY CITY NATIONAL FISH HATCHERY,Valley City National Fish Hatchery,NFH,Easement,P,1.23704684,5.915887268605e-07,0.0120960401428905
5004,VALLEY CITY WMD,VALLEY CITY NATIONAL FISH HATCHERY,Valley City National Fish Hatchery,NFH,Easement,P,1.23704684,5.915887268605e-07,0.0120960401428905
5005,TEWAUKON WMD,WILD RICE LAKE NATIONAL WILDLIFE REFUGE,Wild Rice Lake National Wildlife Refuge,NWR,Easement, ,776.28242017,0.000365411077250088,0.0806270264882874
5005,TEWAUKON WMD,WILD RICE LAKE NATIONAL WILDLIFE REFUGE,Wild Rice Lake National Wildlife Refuge,NWR,Easement, ,776.28242017,0.000365411077250088,0.0806270264882874
5006,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,1063.04529551,0.000527877860158391,0.19295989625822
5006,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,1063.04529551,0.000527877860158391,0.19295989625822
5007,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,56.80770476,2.82009382070885e-05,0.030098220781872007
5007,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,56.80770476,2.82009382070885e-05,0.030098220781872007
5008,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,80.09614807,3.97610501556185e-05,0.0294253406684986
5008,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,80.09614807,3.97610501556185e-05,0.0294253406684986
5009,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,79.14715233,3.92906639128305e-05,0.0287399081832859
5009,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,79.14715233,3.92906639128305e-05,0.0287399081832859
5010,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,174.47583102,8.66215509849715e-05,0.0452950895041691
5010,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,174.47583102,8.66215509849715e-05,0.0452950895041691
5011,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,58.20191299,2.8894829917078997e-05,0.0309730877881774
5011,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,58.20191299,2.8894829917078997e-05,0.0309730877881774
5012,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,172.12447495,8.545108186901602e-05,0.0670495000166983
5012,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,172.12447495,8.545108186901602e-05,0.0670495000166983
5013,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,115.32012557,5.7250799408975e-05,0.0316737874594251
5013,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,115.32012557,5.7250799408975e-05,0.0316737874594251
5014,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,147.24624445,7.31072631098465e-05,0.0489297176674894
5014,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,147.24624445,7.31072631098465e-05,0.0489297176674894
5015,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,3.0350163,1.5070231403815e-06,0.00734666463629836
5015,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,3.0350163,1.5070231403815e-06,0.00734666463629836
5016,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,156.81293579,7.78617417532955e-05,0.0551261379120939
5016,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,156.81293579,7.78617417532955e-05,0.0551261379120939
5017,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,22.80542376,1.13231218758735e-05,0.138606715045001
5017,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,22.80542376,1.13231218758735e-05,0.138606715045001
5018,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,43.65059886,2.16717301949785e-05,0.0278948190682956
5018,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,43.65059886,2.16717301949785e-05,0.0278948190682956
5019,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,2.2106623,1.0977060088465e-06,0.00503257216233725
5019,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,2.2106623,1.0977060088465e-06,0.00503257216233725
5020,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,30.33854291,1.5069893024116e-05,0.0245274355491131
5020,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,30.33854291,1.5069893024116e-05,0.0245274355491131
5021,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,219.50292089,0.000109031087938553,0.0878445735108015
5021,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,219.50292089,0.000109031087938553,0.0878445735108015
5022,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,25.64204376,1.27357859689545e-05,0.0174019958362311
5022,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,25.64204376,1.27357859689545e-05,0.0174019958362311
5023,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,106.82563275,5.3051603285884496e-05,0.07396235734920098
5023,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,106.82563275,5.3051603285884496e-05,0.07396235734920098
5024,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,14.31748594,7.1097451975744995e-06,0.0215279982240983
5024,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,14.31748594,7.1097451975744995e-06,0.0215279982240983
5025,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,4.49523207,2.2320975933314997e-06,0.00658226077466437
5025,SOURIS RIVER BASIN COMPLEX,WILLOW LAKE NATIONAL WILDLIFE REFUGE,Willow Lake National Wildlife Refuge,NWR,Easement, ,4.49523207,2.2320975933314997e-06,0.00658226077466437
5026,SOURIS RIVER BASIN COMPLEX,WINTERING RIVER NATIONAL WILDLIFE REFUGE,Wintering River National Wildlife Refuge,NWR,Easement, ,79.75961205,3.8848753405046e-05,0.0252772373646035
5026,SOURIS RIVER BASIN COMPLEX,WINTERING RIVER NATIONAL WILDLIFE REFUGE,Wintering River National Wildlife Refuge,NWR,Easement, ,79.75961205,3.8848753405046e-05,0.0252772373646035
5027,SOURIS RIVER BASIN COMPLEX,WINTERING RIVER NATIONAL WILDLIFE REFUGE,Wintering River National Wildlife Refuge,NWR,Easement, ,159.17794274,7.7530590295364e-05,0.0360066628426298
5027,SOURIS RIVER BASIN COMPLEX,WINTERING RIVER NATIONAL WILDLIFE REFUGE,Wintering River National Wildlife Refuge,NWR,Easement, ,159.17794274,7.7530590295364e-05,0.0360066628426298
5028,DEVILS LAKE WMD,WOOD LAKE NATIONAL WILDLIFE REFUGE,Wood Lake National Wildlife Refuge,NWR,Easement, ,283.11286748,0.000137850229728749,0.0507732365049985
5028,DEVILS LAKE WMD,WOOD LAKE NATIONAL WILDLIFE REFUGE,Wood Lake National Wildlife Refuge,NWR,Easement, ,283.11286748,0.000137850229728749,0.0507732365049985
5029,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,161.29492779,7.5926095528426e-05,0.0353466193236474
5029,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,161.29492779,7.5926095528426e-05,0.0353466193236474
5030,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,325.0540529,0.000152961642553899,0.0501417073448674
5030,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,325.0540529,0.000152961642553899,0.0501417073448674
5031,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,161.57795595,7.60291361135495e-05,0.0354611623968706
5031,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,161.57795595,7.60291361135495e-05,0.0354611623968706
5032,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,74.64357884,3.51227904412745e-05,0.0241391632941542
5032,KULM WMD,MAPLE RIVER NATIONAL WILDLIFE REFUGE,Maple River National Wildlife Refuge,NWR,Easement, ,74.64357884,3.51227904412745e-05,0.0241391632941542
5033,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,105.90152619,4.9772137174537e-05,0.039525366371282
5033,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,105.90152619,4.9772137174537e-05,0.039525366371282
5034,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,1019.79530912,0.000479309855313778,0.129455911640711
5034,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,1019.79530912,0.000479309855313778,0.129455911640711
5035,AUDUBON COMPLEX,MCLEAN NATIONAL WILDLIFE REFUGE,Mclean National Wildlife Refuge,NWR,Easement, ,95.09281898,4.620813531050301e-05,0.0272226169787743
5035,AUDUBON COMPLEX,MCLEAN NATIONAL WILDLIFE REFUGE,Mclean National Wildlife Refuge,NWR,Easement, ,95.09281898,4.620813531050301e-05,0.0272226169787743
5036,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,160.34400713,7.7830533521048e-05,0.0359696160307529
5036,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,160.34400713,7.7830533521048e-05,0.0359696160307529
5037,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,120.19420685,5.8353762663142006e-05,0.0433454513733582
5037,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,120.19420685,5.8353762663142006e-05,0.0433454513733582
5038,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,101.05275964,4.9058932254258e-05,0.032085660612689
5038,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,101.05275964,4.9058932254258e-05,0.032085660612689
5039,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,79.09046701,3.8411456788176e-05,0.0246378162674554
5039,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,79.09046701,3.8411456788176e-05,0.0246378162674554
5040,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,4.58556523,2.2269220515884997e-06,0.0064455044044518794
5040,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,4.58556523,2.2269220515884997e-06,0.0064455044044518794
5041,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,120.85531037,5.8678195035373996e-05,0.0443698555643896
5041,AUDUBON COMPLEX,CAMP LAKE NATIONAL WILDLIFE REFUGE,Camp Lake National Wildlife Refuge,NWR,Easement, ,120.85531037,5.8678195035373996e-05,0.0443698555643896
5042,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,286.55799184,0.000139344868874091,0.0519373527350953
5042,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,286.55799184,0.000139344868874091,0.0519373527350953
5043,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,65.88261749,3.20399276448875e-05,0.0308943365106933
5043,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,65.88261749,3.20399276448875e-05,0.0308943365106933
5044,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,94.18826729,4.5807206011698e-05,0.0484987132762361
5044,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,94.18826729,4.5807206011698e-05,0.0484987132762361
5045,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,37.32020202,1.8146751694033498e-05,0.017251677811448998
5045,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,37.32020202,1.8146751694033498e-05,0.017251677811448998
5046,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,36.56829745,1.77811991629075e-05,0.0175041474795823
5046,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,36.56829745,1.77811991629075e-05,0.0175041474795823
5047,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,16.12011016,7.8388581121235e-06,0.0146856496969864
5047,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,16.12011016,7.8388581121235e-06,0.0146856496969864
5048,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,40.70302582,1.9792765966853505e-05,0.0269271164252382
5048,AUDUBON COMPLEX,HIDDENWOOD NATIONAL WILDLIFE REFUGE,Hiddenwood National Wildlife Refuge,NWR,Easement, ,40.70302582,1.9792765966853505e-05,0.0269271164252382
5049,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,321.35480166,0.00015303526721288204,0.0500958696331237
5049,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,321.35480166,0.00015303526721288204,0.0500958696331237
5050,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,76.14240567,3.625314725205e-05,0.0248052988812997
